repeat	count	RPM
1.688.het.U_121_10829_11173__reversed_	11.95	1.05
1.688.het.U_311_41785_42127	2.21	0.19
1.688.het.U_295_62808_63145	16.90	1.49
1.688.het.U_295_16628_16942	18.40	1.62
1.688.het.U_295_16290_16605	53.98	4.76
1.688.het.U_295_11972_12287	19.21	1.69
1.688.het.U_295_18574_18888	35.31	3.11
1.688.het.U_295_14257_14571	45.69	4.03
1.688.het.U_302_42054_42391__reversed_	9.92	0.87
1.688.het.U_302_40354_40690__reversed_	4.70	0.41
1.688.het.U_302_42405_42719__reversed_	19.66	1.73
1.688.het.U_121_18892_19228__reversed_	11.95	1.05
1.688.het.U_302_36930_37268__reversed_	11.10	0.98
1.688.het.U_302_36593_36929__reversed_	10.54	0.93
1.688.het.U_302_37605_37942__reversed_	13.68	1.21
1.688.het.U_302_38279_38618__reversed_	11.70	1.03
1.688.het.U_302_20568_20908__reversed_	10.46	0.92
1.688.het.U_302_37943_38278__reversed_	1.47	0.13
1.688.het.U_302_43402_43737__reversed_	58.01	5.11
1.688.het.U_302_30828_31164__reversed_	16.84	1.48
1.688.het.U_302_41381_41717__reversed_	53.45	4.71
1.688.het.U_302_41718_42053__reversed_	4.98	0.44
1.688.het.U_302_43065_43401__reversed_	7.30	0.64
1.688.het.U_302_35907_36242__reversed_	6.38	0.56
1.688.het.U_121_26035_26371__reversed_	2.51	0.22
1.688.het.U_302_20232_20567__reversed_	1.70	0.15
1.688.het.U_121_28443_28780__reversed_	7.07	0.62
1.688.het.U_302_39663_39997__reversed_	8.66	0.76
1.688.het.U_302_43738_44074__reversed_	128.92	11.36
1.688.het.U_121_23302_23645__reversed_	9.02	0.80
1.688.het.U_302_31836_32172__reversed_	12.63	1.11
1.688.het.U_302_65758_66115__reversed_	4.91	0.43
1.688.het.U_328_30037_30391__reversed_	10.13	0.89
1.688.het.U_302_23991_24342__reversed_	19.74	1.74
1.688.het.U_295_6811_7135	0.02	0.00
1.688.het.U_295_70487_70844	0.00	0.00
1.688.het.Y_148_6679_7026	3.63	0.32
1.688.het.U_295_82102_82450	0.58	0.05
1.688.het.U_121_5951_6303__reversed_	5.67	0.50
1.688.het.U_121_4185_4543__reversed_	10.45	0.92
1.688.het.Y_148_13692_14049	10.11	0.89
1.688.het.U_120_15316_15665__reversed_	11.77	1.04
1.688.het.U_311_37322_37670	13.53	1.19
1.688.het.U_311_9017_9379	17.47	1.54
1.688.het.U_311_6497_6859	16.43	1.45
1.688.het.Y_148_28600_28962	20.55	1.81
1.688.het.Y_148_29326_29688	20.39	1.80
1.688.het.U_311_10378_10738	10.89	0.96
1.688.het.U_120_1304_1656__reversed_	4.80	0.42
1.688.het.U_121_4898_5249__reversed_	29.55	2.60
1.688.het.U_120_25098_25448__reversed_	1.52	0.13
1.688.het.Y_148_11229_11580	3.46	0.31
1.688.het.U_120_1657_2004__reversed_	1.37	0.12
1.688.het.U_120_11826_12175__reversed_	8.66	0.76
1.688.het.Y_148_12989_13341	1.29	0.11
1.688.het.U_320_62705_63056	1.00	0.09
1.688.het.U_328_15372_15720__reversed_	2.40	0.21
1.688.het.U_328_14669_15019__reversed_	4.86	0.43
1.688.het.U_328_19149_19500__reversed_	20.03	1.77
1.688.het.U_328_28983_29333__reversed_	5.83	0.51
1.688.het.U_121_2421_2770__reversed_	3.12	0.28
1.688.het.U_120_3413_3763__reversed_	16.30	1.44
1.688.het.U_120_24404_24749__reversed_	2.50	0.22
1.688.het.U_295_54827_55187	32.65	2.88
1.688.het.U_320_40773_41133	215.87	19.03
1.688.14A.X_15837991_15838324__reversed_	47.72	4.21
1.688.het.U_295_46950_47268	10.75	0.95
1.688.het.U_295_48584_48927	16.74	1.48
1.688.het.U_295_47564_47907	15.52	1.37
1.688.het.U_295_59021_59363	8.57	0.76
1.688.het.U_295_65027_65367	0.50	0.04
1.688.het.U_295_17627_17986	17.49	1.54
1.688.het.U_295_11612_11971	48.13	4.24
1.688.het.U_302_37269_37604__reversed_	3.55	0.31
1.688.het.U_121_27066_27402__reversed_	4.32	0.38
1.688.het.U_302_25035_25371__reversed_	13.58	1.20
1.688.het.U_121_29131_29467__reversed_	6.03	0.53
1.688.het.U_121_23983_24328__reversed_	12.18	1.07
1.688.het.U_302_30481_30827__reversed_	8.12	0.72
1.688.het.U_121_28088_28442__reversed_	6.11	0.54
1.688.het.U_302_24681_25034__reversed_	12.11	1.07
1.688.het.U_302_39998_40353__reversed_	12.54	1.11
1.688.het.U_302_29793_30130__reversed_	14.96	1.32
1.688.14A.X_15836174_15836531__reversed_	21.37	1.88
1.688.het.U_224_40228_40539	1.33	0.12
1.688.het.U_224_35364_35678	21.04	1.85
1.688.het.U_224_38854_39169	119.75	10.56
1.688.het.U_224_39529_39845	24.87	2.19
1.688.het.U_295_18911_19272	31.32	2.76
1.688.het.U_295_26714_27073	43.69	3.85
1.688.het.U_311_6862_7210	18.05	1.59
1.688.het.U_311_8670_9016	14.87	1.31
1.688.het.Y_148_29689_30035	18.81	1.66
1.688.het.Y_148_41848_42205	56.56	4.99
1.688.het.Y_148_46341_46696	66.01	5.82
1.688.8A.X_8476388_8476748	33.23	2.93
1.688.8C.X_8809616_8809976	24.40	2.15
1.688.14A.X_15831581_15831900__reversed_	14.60	1.29
1.688.7D.X_7801219_7801580__reversed_	25.44	2.24
1.688.8A.X_8529793_8530145	54.12	4.77
1.688.12B.X_13491747_13492107	63.09	5.56
1.688.8D.X_8964009_8964369	31.52	2.78
1.688.het.U_122_24129_24489	23.34	2.06
1.688.8A.X_8521590_8521950	92.50	8.15
1.688.14A.X_15845007_15845363__reversed_	9.26	0.82
1.688.14A.X_15792003_15792363__reversed_	348.12	30.69
1.688.14A.X_15788468_15788828__reversed_	82.26	7.25
1.688.14A.X_15848438_15848796__reversed_	98.10	8.65
1.688.14A.X_15846425_15846783__reversed_	114.10	10.06
1.688.14A.X_15789902_15790254__reversed_	72.25	6.37
1.688.14A.X_15793445_15793802__reversed_	37.28	3.29
1.688.14A.X_15787070_15787389__reversed_	243.11	21.43
1.688.14A.X_15787390_15787750__reversed_	299.34	26.39
1.688.14A.X_15789546_15789901__reversed_	56.99	5.02
1.688.14A.X_15788112_15788467__reversed_	97.31	8.58
1.688.14A.X_15789190_15789545__reversed_	222.14	19.58
1.688.14A.X_15792364_15792724__reversed_	303.50	26.76
1.688.14A.X_15847353_15847713__reversed_	37.61	3.32
1.688.14A.X_15849366_15849726__reversed_	120.46	10.62
1.688.14A.X_15787756_15788111__reversed_	72.45	6.39
1.688.14A.X_15788829_15789189__reversed_	129.49	11.42
1.688.14A.X_15793085_15793444__reversed_	136.09	12.00
1.688.14A.X_15791336_15791696__reversed_	401.46	35.39
1.688.14A.X_15790976_15791335__reversed_	276.19	24.35
1.688.14A.X_15848075_15848435__reversed_	241.83	21.32
1.688.14A.X_15790615_15790975__reversed_	475.33	41.90
1.688.14A.X_15792725_15793084__reversed_	342.49	30.19
1.688.14A.X_15849727_15850087__reversed_	342.23	30.17
1.688.14A.X_15850088_15850447__reversed_	224.98	19.83
1.688.14A.X_15790255_15790614__reversed_	180.73	15.93
1.688.14A.X_15794163_15794501__reversed_	169.09	14.91
1.688.14A.X_15793803_15794162__reversed_	262.85	23.17
1.688.14A.X_15846062_15846422__reversed_	512.83	45.21
1.688.14A.X_15849005_15849365__reversed_	131.32	11.58
1.688.14A.X_15846992_15847352__reversed_	85.38	7.53
1.688.het.U_122_22691_23052	30.60	2.70
1.688.10C.X_11358341_11358701__reversed_	71.72	6.32
1.688.10C.X_11354373_11354733__reversed_	94.24	8.31
1.688.10C.X_11355456_11355816__reversed_	132.60	11.69
1.688.10C.X_11356897_11357257__reversed_	137.53	12.12
1.688.10C.X_11356539_11356896__reversed_	123.63	10.90
1.688.het.U_122_23053_23412	69.45	6.12
1.688.10C.X_11357980_11358340__reversed_	83.12	7.33
1.688.het.U_122_22333_22690	17.30	1.53
1.688.10C.X_11358702_11359062__reversed_	77.31	6.82
1.688.10C.X_11354012_11354372__reversed_	92.96	8.20
1.688.10C.X_11359063_11359423__reversed_	62.66	5.52
1.688.10C.X_11353651_11354011__reversed_	93.22	8.22
1.688.het.U_122_23413_23772	29.31	2.58
1.688.10C.X_11355817_11356177__reversed_	120.13	10.59
1.688.10C.X_11354734_11355094__reversed_	93.56	8.25
1.688.10C.X_11357258_11357618__reversed_	100.34	8.85
1.688.10C.X_11356178_11356538__reversed_	106.23	9.37
1.688.10C.X_11357619_11357979__reversed_	114.19	10.07
1.688.10C.X_11355095_11355455__reversed_	96.28	8.49
1.688.8A.X_8515127_8515463	42.64	3.76
1.688.het.U_302_62597_62947__reversed_	6.00	0.53
1.688.het.U_311_5400_5767	32.62	2.88
1.688.8D.X_8981573_8981933__reversed_	91.93	8.10
1.688.het.U_121_11174_11521__reversed_	2.81	0.25
1.688.het.U_320_10514_10858	15.35	1.35
1.688.het.U_311_28088_28422	1.45	0.13
1.688.het.U_328_4336_4681__reversed_	0.01	0.00
1.688.het.U_328_13640_13986__reversed_	2.79	0.25
1.688.het.U_311_35599_35946	14.50	1.28
1.688.het.U_295_6482_6810	0.50	0.04
1.688.het.U_328_12938_13288__reversed_	7.14	0.63
1.688.het.U_320_36572_36924	2.98	0.26
1.688.het.U_311_60585_60934	4.76	0.42
1.688.het.U_328_6056_6398__reversed_	2.50	0.22
1.688.het.U_302_30131_30480__reversed_	1.66	0.15
1.688.het.U_311_26365_26707	5.44	0.48
1.688.het.U_302_7549_7887__reversed_	0.00	0.00
1.688.het.U_311_35947_36294	4.50	0.40
1.688.het.U_295_5860_6186	2.72	0.24
1.688.het.U_121_11862_12205__reversed_	4.73	0.42
1.688.het.U_295_70845_71200	3.01	0.27
1.688.het.Y_148_54712_55064	0.50	0.04
1.688.het.U_121_8406_8748__reversed_	4.65	0.41
1.688.het.U_302_55912_56266__reversed_	1.26	0.11
1.688.het.U_302_9247_9596__reversed_	3.00	0.26
1.688.het.Y_148_63046_63387	1.00	0.09
1.688.het.U_302_46421_46772__reversed_	34.60	3.05
1.688.het.U_311_38008_38355	4.11	0.36
1.688.het.Y_148_5626_5972	2.40	0.21
1.688.het.U_311_61198_61547	3.82	0.34
1.688.het.U_121_3835_4184__reversed_	7.84	0.69
1.688.het.U_311_40074_40409	3.50	0.31
1.688.het.U_302_45762_46075__reversed_	3.99	0.35
1.688.het.Y_148_67664_68001	10.46	0.92
1.688.het.U_121_7359_7705__reversed_	12.35	1.09
1.688.het.U_120_12176_12521__reversed_	6.89	0.61
1.688.het.Y_148_62000_62353	1.93	0.17
1.688.het.U_302_12348_12693__reversed_	4.93	0.43
1.688.het.U_328_16421_16766__reversed_	3.71	0.33
1.688.het.U_295_77880_78229	0.00	0.00
1.688.het.U_328_5709_6055__reversed_	1.31	0.12
1.688.het.U_320_35452_35798	1.75	0.15
1.688.het.U_328_27227_27573__reversed_	4.67	0.41
1.688.het.U_302_21929_22276__reversed_	22.97	2.02
1.688.het.U_302_26727_27081__reversed_	17.44	1.54
1.688.het.U_328_14321_14668__reversed_	2.59	0.23
1.688.het.U_295_88969_89330	16.91	1.49
1.688.het.U_311_51602_51919	6.05	0.53
1.688.het.U_302_8229_8573__reversed_	1.00	0.09
1.688.het.Y_148_62354_62708	2.57	0.23
1.688.het.U_328_51065_51421__reversed_	35.76	3.15
1.688.het.U_120_3764_4117__reversed_	3.75	0.33
1.688.het.U_295_68056_68403	50.06	4.41
1.688.het.U_302_8574_8908__reversed_	1.00	0.09
1.688.het.U_295_81394_81752	8.60	0.76
1.688.het.U_295_4195_4497	2.40	0.21
1.688.het.U_295_53132_53469	32.05	2.83
1.688.het.U_295_58683_59020	12.68	1.12
1.688.het.U_295_44911_45248	7.13	0.63
1.688.het.U_302_16487_16833__reversed_	2.83	0.25
1.688.het.U_121_20249_20597__reversed_	14.83	1.31
1.688.het.U_302_52037_52389__reversed_	0.19	0.02
1.688.het.U_121_19897_20248__reversed_	1.50	0.13
1.688.het.U_302_58728_59076__reversed_	0.00	0.00
1.688.het.Y_148_17901_18257	0.00	0.00
1.688.het.Y_148_18970_19329	2.94	0.26
1.688.het.Y_148_15120_15484	1.26	0.11
1.688.het.Y_148_21116_21479	9.17	0.81
1.688.het.Y_148_22190_22557	272.71	24.04
1.688.het.Y_148_20036_20402	131.78	11.62
1.688.het.Y_148_18258_18611	0.27	0.02
1.688.het.Y_148_16197_16560	3.03	0.27
1.688.het.Y_148_58195_58540	8.69	0.77
1.688.het.U_120_8327_8676__reversed_	0.71	0.06
1.688.het.U_120_10426_10774__reversed_	72.09	6.36
1.688.het.U_302_11318_11667__reversed_	5.44	0.48
1.688.het.U_120_9027_9379__reversed_	6.50	0.57
1.688.het.U_121_25003_25354__reversed_	17.26	1.52
1.688.het.U_295_64460_64794	4.49	0.40
1.688.het.Y_148_56793_57142	0.46	0.04
1.688.het.Y_148_63388_63733	0.62	0.05
1.688.het.U_320_1048_1390	17.50	1.54
1.688.het.U_328_11217_11562__reversed_	21.33	1.88
1.688.het.Y_148_9821_10169	2.13	0.19
1.688.het.U_295_81043_81393	0.83	0.07
1.688.het.U_224_37877_38241	24.67	2.17
1.688.het.U_224_36301_36665	23.82	2.10
1.688.het.U_295_27338_27675	8.69	0.77
1.688.het.U_295_29067_29454	8.52	0.75
1.688.het.U_302_62242_62596__reversed_	1.50	0.13
1.688.8D.X_8981934_8982294__reversed_	78.68	6.94
1.688.het.U_295_20305_20663	17.45	1.54
1.688.het.U_295_19273_19631	48.77	4.30
1.688.het.U_120_8677_9026__reversed_	2.00	0.18
1.688.het.Y_148_59582_59934	1.73	0.15
1.688.14A.X_15842068_15842415__reversed_	65.21	5.75
1.688.het.U_311_22482_22795	8.05	0.71
1.688.het.U_328_34684_35039__reversed_	29.81	2.63
1.688.het.U_302_23300_23635__reversed_	55.52	4.89
1.688.het.U_311_4047_4402	23.70	2.09
1.688.het.Y_148_23166_23518	24.84	2.19
1.688.het.Y_148_23519_23867	18.53	1.63
1.688.het.Y_148_17205_17549	0.00	0.00
1.688.het.Y_148_27598_27951	32.36	2.85
1.688.het.U_311_7971_8304	8.66	0.76
1.688.het.U_311_6162_6496	21.51	1.90
1.688.het.U_311_10045_10377	10.30	0.91
1.688.het.Y_148_28963_29325	23.74	2.09
1.688.het.Y_148_24534_24868	18.75	1.65
1.688.het.Y_148_28265_28599	18.92	1.67
1.688.het.Y_148_25536_25870	8.99	0.79
1.688.het.U_311_11091_11445	52.79	4.65
1.688.8D.X_8963648_8964008	30.12	2.65
1.688.8D.X_8962955_8963286	10.21	0.90
1.688.14A.X_15847714_15848074__reversed_	60.62	5.34
1.688.12B.X_13491387_13491746	99.24	8.75
1.688.12B.X_13491026_13491386	23.12	2.04
1.688.9F.X_10611973_10612329	5.14	0.45
1.688.9F.X_10699634_10699994	5.51	0.49
1.688.10A.X_10830615_10830970__reversed_	8.46	0.75
1.688.10A.X_10778266_10778616	16.66	1.47
1.688.10A.X_10777942_10778255	11.42	1.01
1.688.10A.X_10778627_10778977	14.45	1.27
1.688.9F.X_10611251_10611601	6.73	0.59
1.688.9F.X_10611612_10611972	11.32	1.00
1.688.het.U_295_26353_26713	45.76	4.03
1.688.het.U_295_57617_57977	8.23	0.73
1.688.het.U_295_49965_50325	5.92	0.52
1.688.het.U_295_52066_52426	3.18	0.28
1.688.het.U_295_29455_29808	2.93	0.26
1.688.het.U_295_30953_31313	51.86	4.57
1.688.het.U_302_9943_10282__reversed_	0.00	0.00
1.688.het.U_120_7977_8326__reversed_	4.23	0.37
1.688.het.Y_148_57846_58194	42.67	3.76
1.688.14A.X_15831901_15832234__reversed_	9.77	0.86
1.688.het.U_302_58374_58727__reversed_	0.26	0.02
1.688.het.U_295_69115_69470	32.28	2.85
1.688.het.U_328_51422_51773__reversed_	7.83	0.69
1.688.het.U_311_41098_41434	18.00	1.59
1.688.het.U_328_9160_9495__reversed_	0.02	0.00
1.688.het.Y_148_54009_54360	3.50	0.31
1.688.het.U_295_82802_83133	30.42	2.68
1.688.het.U_302_42720_43064__reversed_	3.25	0.29
1.688.het.U_295_72609_72959	0.00	0.00
1.688.het.U_302_54509_54865__reversed_	52.76	4.65
1.688.het.U_295_7451_7792	0.00	0.00
1.688.het.U_121_318_654__reversed_	1.21	0.11
1.688.het.Y_148_62709_63045	0.51	0.04
1.688.het.U_295_76827_77173	1.00	0.09
1.688.het.U_320_64117_64465	21.87	1.93
1.688.het.U_328_6400_6740__reversed_	0.50	0.04
1.688.het.U_311_62040_62346	0.00	0.00
1.688.het.U_320_6461_6796	3.47	0.31
1.688.14A.X_15841160_15841488__reversed_	71.11	6.27
1.688.14A.X_15843028_15843356__reversed_	82.25	7.25
1.688.14A.X_15837328_15837655__reversed_	54.48	4.80
1.688.14A.X_15835515_15835841__reversed_	9.87	0.87
1.688.14A.X_15833719_15834045__reversed_	31.23	2.75
1.688.het.U_295_83846_84200	17.22	1.52
1.688.het.U_295_78230_78578	0.66	0.06
1.688.het.Y_148_17550_17900	1.00	0.09
1.688.het.U_302_60826_61180__reversed_	16.97	1.50
1.688.het.U_328_7768_8108__reversed_	1.30	0.11
1.688.het.U_302_56618_56969__reversed_	8.91	0.79
1.688.het.U_121_19245_19559__reversed_	0.01	0.00
1.688.het.U_311_29786_30120	2.00	0.18
1.688.het.U_311_36988_37321	2.97	0.26
1.688.het.U_320_62009_62358	1.80	0.16
1.688.het.U_311_12135_12455	0.00	0.00
1.688.het.U_311_12456_12781	0.00	0.00
1.688.het.U_295_87935_88283	0.00	0.00
1.688.het.U_302_64004_64353__reversed_	1.79	0.16
1.688.het.U_302_65402_65757__reversed_	0.48	0.04
1.688.het.U_295_66365_66678	2.00	0.18
1.688.het.U_320_11800_12126	21.24	1.87
1.688.het.U_295_172_515	3.43	0.30
1.688.het.U_120_3059_3412__reversed_	159.36	14.05
1.688.het.U_320_40413_40772	98.72	8.70
1.688.het.U_295_58317_58682	14.69	1.29
1.688.het.U_295_50665_51030	13.51	1.19
1.688.het.U_295_44545_44910	9.36	0.83
1.688.het.U_121_27403_27751__reversed_	4.27	0.38
1.688.het.U_295_63747_64112	6.94	0.61
1.688.het.U_295_2284_2632	1.01	0.09
1.688.het.U_295_80700_81042	1.94	0.17
1.688.het.U_302_51688_52036__reversed_	13.86	1.22
1.688.het.U_328_13993_14320__reversed_	0.65	0.06
1.688.het.U_295_84549_84902	0.00	0.00
1.688.het.U_311_43451_43772	0.24	0.02
1.688.het.U_320_60235_60584	2.50	0.22
1.688.het.U_328_52837_53194__reversed_	58.00	5.11
1.688.het.U_320_41399_41754	161.10	14.20
1.688.het.U_328_10185_10528__reversed_	2.13	0.19
1.688.het.U_320_38692_39050	4.24	0.37
1.688.14A.X_15836886_15837217__reversed_	18.42	1.62
1.688.14A.X_15838690_15839022__reversed_	59.75	5.27
1.688.8A.X_8519073_8519434	90.78	8.00
1.688.8A.X_8518351_8518711	85.15	7.51
1.688.het.U_302_23636_23990__reversed_	49.87	4.40
1.688.het.U_122_52405_52765__reversed_	34.18	3.01
1.688.8A.X_8524466_8524825	9.71	0.86
1.688.het.U_122_44108_44467__reversed_	59.31	5.23
1.688.het.U_122_42306_42666__reversed_	485.37	42.79
1.688.8A.X_8515464_8515824	86.12	7.59
1.688.het.U_122_39799_40159__reversed_	94.63	8.34
1.688.het.U_122_40521_40862__reversed_	70.51	6.22
1.688.8A.X_8521229_8521589	93.94	8.28
1.688.8A.X_8517990_8518350	114.10	10.06
1.688.8A.X_8516186_8516546	97.09	8.56
1.688.8A.X_8515825_8516185	108.80	9.59
1.688.8A.X_8518712_8519072	76.60	6.75
1.688.8A.X_8520147_8520507	133.68	11.78
1.688.8A.X_8519786_8520146	125.70	11.08
1.688.8D.X_8983739_8984099__reversed_	80.55	7.10
1.688.8A.X_8516547_8516907	134.41	11.85
1.688.8D.X_8979406_8979766__reversed_	233.36	20.57
1.688.8D.X_8980845_8981203__reversed_	68.61	6.05
1.688.8D.X_8980126_8980486__reversed_	87.08	7.68
1.688.8D.X_8979767_8980125__reversed_	33.83	2.98
1.688.het.U_122_54207_54566__reversed_	49.22	4.34
1.688.7F.X_8356753_8357113__reversed_	27.74	2.45
1.688.het.U_122_43027_43386__reversed_	50.12	4.42
1.688.8A.X_8516908_8517268	175.75	15.49
1.688.8A.X_8522312_8522672	157.86	13.92
1.688.het.U_122_54932_55268__reversed_	68.63	6.05
1.688.8A.X_8525542_8525901	74.39	6.56
1.688.8A.X_8525182_8525541	62.19	5.48
1.688.8A.X_8529432_8529792	76.32	6.73
1.688.het.U_122_55269_55629__reversed_	96.74	8.53
1.688.het.U_122_51684_52043__reversed_	53.62	4.73
1.688.8A.X_8517269_8517629	107.34	9.46
1.688.8A.X_8523394_8523754	112.34	9.90
1.688.het.U_122_43387_43746__reversed_	57.10	5.03
1.688.8A.X_8520869_8521228	75.17	6.63
1.688.het.U_122_40863_41223__reversed_	90.45	7.97
1.688.8A.X_8523034_8523393	71.71	6.32
1.688.8D.X_8963287_8963647	196.59	17.33
1.688.8A.X_8521952_8522311	117.05	10.32
1.688.het.U_122_55630_55991__reversed_	48.52	4.28
1.688.8A.X_8517630_8517989	103.49	9.12
1.688.het.U_122_39075_39436__reversed_	78.03	6.88
1.688.8D.X_8980487_8980844__reversed_	57.00	5.02
1.688.8D.X_8982656_8983016__reversed_	160.78	14.17
1.688.8D.X_8979046_8979405__reversed_	148.59	13.10
1.688.het.U_320_14770_15088	31.84	2.81
1.688.8A.X_8525902_8526262	190.14	16.76
1.688.8A.X_8522673_8523033	124.87	11.01
1.688.het.U_122_49883_50242__reversed_	57.31	5.05
1.688.8A.X_8526263_8526563	91.16	8.04
1.688.het.U_122_54567_54925__reversed_	34.98	3.08
1.688.14A.X_15835842_15836173__reversed_	12.76	1.12
1.688.14A.X_15834046_15834378__reversed_	39.94	3.52
1.688.het.U_311_23474_23815	56.32	4.96
1.688.het.U_122_50604_50963__reversed_	68.63	6.05
1.688.het.U_328_46046_46405__reversed_	30.90	2.72
1.688.het.Y_148_6323_6678	49.70	4.38
1.688.het.U_328_51774_52131__reversed_	11.96	1.05
1.688.het.U_328_42133_42490__reversed_	24.53	2.16
1.688.het.U_328_48201_48559__reversed_	49.62	4.37
1.688.het.U_328_44985_45345__reversed_	90.26	7.96
1.688.het.U_122_41224_41584__reversed_	80.50	7.10
1.688.het.U_122_53849_54206__reversed_	75.28	6.64
1.688.8A.X_8520508_8520868	194.81	17.17
1.688.8D.X_8983378_8983738__reversed_	98.50	8.68
1.688.het.U_328_49989_50348__reversed_	36.38	3.21
1.688.8A.X_8527627_8527987	75.93	6.69
1.688.8A.X_8528710_8529070	93.89	8.28
1.688.8A.X_8524106_8524465	23.00	2.03
1.688.het.Y_148_18612_18969	3.23	0.28
1.688.het.Y_148_15837_16196	29.28	2.58
1.688.het.Y_148_19677_20035	34.30	3.02
1.688.het.Y_148_14760_15119	4.15	0.37
1.688.het.Y_148_21829_22189	171.20	15.09
1.688.het.Y_148_20754_21115	24.39	2.15
1.688.het.U_302_59414_59774__reversed_	5.44	0.48
1.688.het.U_122_41945_42305__reversed_	158.70	13.99
1.688.het.U_295_7136_7450	0.98	0.09
1.688.het.U_121_9789_10149__reversed_	1.56	0.14
1.688.8D.X_8982295_8982655__reversed_	100.18	8.83
1.688.8D.X_8983017_8983377__reversed_	94.33	8.32
1.688.het.U_122_56714_57060__reversed_	26.09	2.30
1.688.het.U_328_41776_42132__reversed_	49.38	4.35
1.688.het.U_122_40160_40520__reversed_	76.61	6.75
1.688.8A.X_8529071_8529431	140.28	12.37
1.688.8A.X_8524826_8525181	26.36	2.32
1.688.het.U_302_34877_35214__reversed_	40.89	3.61
1.688.het.U_328_41442_41775__reversed_	47.13	4.16
1.688.het.U_295_71905_72255	6.26	0.55
1.688.het.U_320_58448_58802	29.71	2.62
1.688.het.U_328_36096_36453__reversed_	36.01	3.17
1.688.het.U_328_46764_47121__reversed_	41.88	3.69
1.688.het.U_328_40717_41075__reversed_	31.27	2.76
1.688.het.U_328_49629_49988__reversed_	42.36	3.73
1.688.het.Y_148_54361_54711	8.00	0.71
1.688.het.Y_148_175_523	22.97	2.02
1.688.het.U_302_48875_49223__reversed_	22.89	2.02
1.688.het.U_302_65042_65401__reversed_	0.10	0.01
1.688.het.U_302_53097_53454__reversed_	10.82	0.95
1.688.het.Y_148_43888_44239	109.23	9.63
1.688.het.Y_148_48080_48427	2.74	0.24
1.688.het.Y_148_43535_43887	65.02	5.73
1.688.het.Y_148_39381_39733	57.99	5.11
1.688.het.Y_148_49107_49451	3.00	0.26
1.688.het.Y_148_36826_37177	71.85	6.33
1.688.het.Y_148_47049_47399	23.03	2.03
1.688.het.Y_148_42559_42910	26.97	2.38
1.688.het.Y_148_39734_40085	106.41	9.38
1.688.het.Y_148_49455_49801	6.34	0.56
1.688.het.U_122_41585_41944__reversed_	90.88	8.01
1.688.het.U_122_51325_51683__reversed_	29.69	2.62
1.688.het.U_120_639_967__reversed_	1.85	0.16
1.688.het.U_302_51334_51687__reversed_	0.23	0.02
1.688.het.U_328_50708_51064__reversed_	2.50	0.22
1.688.het.U_295_64113_64459	23.95	2.11
1.688.het.Y_148_66415_66768	1.83	0.16
1.688.het.U_328_10866_11216__reversed_	4.38	0.39
1.688.het.Y_148_51571_51910	0.00	0.00
1.688.het.Y_148_51216_51570	0.00	0.00
1.688.het.Y_148_50508_50863	14.85	1.31
1.688.het.Y_148_40439_40792	88.09	7.77
1.688.het.Y_148_44950_45301	15.15	1.34
1.688.het.Y_148_50155_50507	8.96	0.79
1.688.het.Y_148_40086_40438	121.41	10.70
1.688.het.Y_148_45657_46009	27.63	2.44
1.688.het.Y_148_50864_51215	17.59	1.55
1.688.het.U_120_26752_27077__reversed_	0.00	0.00
1.688.het.Y_148_52251_52606	0.50	0.04
1.688.het.U_311_30462_30798	2.00	0.18
1.688.het.U_320_5933_6246	8.65	0.76
1.688.het.U_320_44835_45191	34.23	3.02
1.688.het.U_320_48421_48776	5.87	0.52
1.688.het.U_120_10775_11122__reversed_	34.07	3.00
1.688.het.Y_148_55065_55414	0.79	0.07
1.688.het.Y_148_5973_6322	23.50	2.07
1.688.het.U_302_44083_44418__reversed_	17.24	1.52
1.688.het.U_302_15117_15465__reversed_	0.59	0.05
1.688.het.U_121_20934_21265__reversed_	0.00	0.00
1.688.het.U_328_23712_24057__reversed_	6.51	0.57
1.688.14A.X_15841743_15842067__reversed_	35.92	3.17
1.688.14A.X_15843611_15843935__reversed_	53.67	4.73
1.688.het.U_311_28423_28769	7.39	0.65
1.688.het.Y_148_60282_60618	1.01	0.09
1.688.het.U_295_76472_76826	5.53	0.49
1.688.het.U_302_13398_13732__reversed_	0.00	0.00
1.688.het.U_295_72256_72607	0.00	0.00
1.688.het.U_121_14321_14666__reversed_	6.34	0.56
1.688.het.U_121_29468_29798__reversed_	1.00	0.09
1.688.het.U_121_26715_27065__reversed_	0.67	0.06
1.688.het.U_302_25374_25717__reversed_	28.04	2.47
1.688.het.U_302_17846_18175__reversed_	0.00	0.00
1.688.het.U_302_19199_19543__reversed_	3.24	0.29
1.688.het.U_302_48170_48520__reversed_	3.00	0.26
1.688.het.U_295_77174_77527	0.50	0.04
1.688.het.U_295_89690_90038	0.00	0.00
1.688.het.U_320_43056_43405	0.00	0.00
1.688.het.U_302_14422_14773__reversed_	1.80	0.16
1.688.het.U_120_22312_22660__reversed_	10.46	0.92
1.688.het.U_120_12876_13222__reversed_	27.35	2.41
1.688.het.U_120_23362_23709__reversed_	1.48	0.13
1.688.het.Y_148_11581_11935	6.98	0.62
1.688.het.Y_148_11936_12286	3.00	0.26
1.688.het.U_295_73318_73664	0.16	0.01
1.688.het.U_311_34913_35259	11.40	1.00
1.688.het.U_121_6304_6649__reversed_	5.28	0.47
